date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,stringency_index,reproduction_rate,positive_rate,new_tests_smoothed,people_vaccinated,people_fully_vaccinated,total_boosters,as_of,source
2022-01-18,3270667,28380,34897.0,52962,33,64.42857,65.01,1.2466,41.323883,75828,,56027760.0,5362518,2026-07-19,"Our World in Data, compact.csv"
2022-01-19,3293305,22638,33559.57,53044,82,55.714287,64.97,1.0934,42.80963,74886,,56444410.0,5613125,2026-07-19,"Our World in Data, compact.csv"
2022-01-20,3324339,31034,33147.715,53153,109,59.57143,64.92,1.0101,44.008713,72778,,56835020.0,5871170,2026-07-19,"Our World in Data, compact.csv"
2022-01-21,3356972,32633,32513.857,53309,156,70.57143,64.92,0.9682,44.91954,70508,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-22,3387388,30416,31306.572,53406,97,78.28571,64.92,0.9505,45.49758,68053,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-23,3417118,29730,30259.143,53472,66,80.71429,64.87,0.9399,45.61815,66830,,57268256.0,6298336,2026-07-19,"Our World in Data, compact.csv"
2022-01-24,3441969,24851,28526.0,53519,47,84.28571,60.74,0.9015,45.42057,64586,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-25,3459504,17535,26976.715,53598,79,90.85714,60.64,0.8318,45.01527,62469,,57844436.0,6683975,2026-07-19,"Our World in Data, compact.csv"
2022-01-26,3475256,15752,25993.0,53664,66,88.57143,60.58,0.7403,44.75212,60488,,58149160.0,6851138,2026-07-19,"Our World in Data, compact.csv"
2022-01-27,3493447,18191,24158.285,53736,72,83.28571,60.58,0.6701,44.14244,58525,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-28,3511414,17967,22063.143,53801,65,70.28571,60.58,0.6433,43.116478,56671,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-29,3528727,17313,20191.285,53871,70,66.42857,60.58,0.6512,41.754787,55362,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-30,3545656,16929,18362.572,53891,20,59.857143,60.58,0.6676,40.189754,53500,,,,2026-07-19,"Our World in Data, compact.csv"
2022-01-31,3560172,14516,16886.143,54003,112,69.14286,60.42,0.6592,38.489384,52336,,59026176.0,7502081,2026-07-19,"Our World in Data, compact.csv"
2022-02-01,3569637,9465,15733.286,54054,51,65.14286,57.56,0.6114,36.85124,49605,,59120370.0,7576859,2026-07-19,"Our World in Data, compact.csv"
2022-02-02,3576759,7122,14500.429,54097,43,61.857143,57.5,0.5308,35.199406,46166,,59389080.0,7704701,2026-07-19,"Our World in Data, compact.csv"
2022-02-03,3585461,8702,13144.857,54168,71,61.714287,57.5,0.4682,33.593193,43765,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-04,3593782,8321,11766.857,54214,46,59.0,57.4,0.4495,32.113808,41177,,59811530.0,8011994,2026-07-19,"Our World in Data, compact.csv"
2022-02-05,3601207,7425,10354.286,54214,0,49.0,57.4,0.4576,30.694736,39017,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-06,3609552,8345,9128.0,54526,312,90.71429,57.4,0.4857,29.225441,37974,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-07,3616059,6507,7983.857,54538,12,76.42857,57.32,0.49,27.743628,36469,,60145896.0,8240672,2026-07-19,"Our World in Data, compact.csv"
2022-02-08,3619525,3466,7126.857,54621,83,81.0,57.32,0.4576,26.078943,35520,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-09,3623000,3475,6605.857,54690,69,84.71429,57.32,0.4088,24.320045,34591,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-10,3626849,3849,5912.5713,54783,93,87.85714,58.65,0.3689,22.549242,33519,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-11,3630576,3727,5256.2856,54854,71,91.42857,58.65,0.3453,20.774319,32543,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-12,3634230,3654,4717.5713,54930,76,102.28571,58.65,0.3652,19.134289,31330,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-13,3637212,2982,3951.4285,54930,0,57.714287,58.65,0.3903,17.533358,30796,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-14,3639930,2718,3410.1428,55094,164,79.42857,58.27,0.4211,16.017586,30227,,61626200.0,9161128,2026-07-19,"Our World in Data, compact.csv"
2022-02-15,3641926,1996,3200.1428,55146,52,75.0,58.27,0.4401,14.705065,29422,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-16,3644597,2671,3085.2856,55223,77,76.14286,58.27,0.4243,13.498336,28970,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-17,3646793,2196,2849.1428,55330,107,78.14286,58.12,0.3868,12.412947,28373,,62199764.0,9489120,2026-07-19,"Our World in Data, compact.csv"
2022-02-18,3648825,2032,2607.0,55409,79,79.28571,58.12,0.3703,11.439075,27928,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-19,3650491,1666,2323.0,55607,198,96.71429,58.12,0.3689,10.500773,27363,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-20,3652099,1608,2126.7144,55684,77,107.71429,58.12,0.3851,9.780983,27292,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-21,3653265,1166,1905.0,55763,79,95.57143,58.0,0.4152,9.173592,27098,,62652100.0,9781090,2026-07-19,"Our World in Data, compact.csv"
2022-02-22,3654175,910,1749.8572,55776,13,90.0,58.0,0.4391,8.553792,26764,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-23,3655597,1422,1571.4286,55977,201,107.71429,58.0,0.4596,7.8792806,26507,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-24,3657342,1745,1507.0,56165,188,119.28571,58.0,0.469,7.2619867,26343,68661590.0,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-25,3658797,1455,1424.5714,56224,59,116.42857,58.0,0.4684,6.7162166,25834,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-26,3660011,1214,1360.0,56351,127,106.28571,58.0,0.4612,6.265984,25478,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-27,3661046,1035,1278.1428,56401,50,102.42857,58.0,0.4834,5.8724647,25371,,,,2026-07-19,"Our World in Data, compact.csv"
2022-02-28,3661992,946,1246.7142,56451,50,98.28571,58.0,0.5248,5.574003,25233,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-01,3663054,1062,1268.4286,56451,0,96.42857,58.0,0.5648,5.3650665,24991,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-02,3663916,862,1188.4286,56504,53,75.28571,58.0,0.5384,5.2077427,24620,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-03,3664894,978,1078.8572,56538,34,53.285713,58.0,0.5269,5.0171943,24593,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-04,3665737,843,991.4286,56770,232,78.0,58.0,0.524,4.808329,24466,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-05,3666672,935,951.5714,56879,109,75.42857,58.0,0.542,4.60583,24272,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-06,3667535,863,927.0,57023,144,88.85714,58.0,0.5615,4.4373546,24025,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-07,3668268,733,896.5714,57066,43,87.85714,58.0,0.5778,4.2692537,23819,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-08,3668348,80,756.2857,57072,6,88.71429,58.0,0.5872,4.0039835,23497,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-09,3668348,0,633.1429,57182,110,96.85714,58.0,0.5791,3.7025428,23303,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-10,3668940,592,578.0,57258,76,102.85714,58.0,0.6,3.4366605,22885,69535750.0,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-11,3669522,582,540.7143,57258,0,69.71429,58.0,0.6213,3.1969895,22771,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-12,3670175,653,500.42856,57441,183,80.28571,58.0,0.6429,2.9517198,22710,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-13,3670739,564,457.7143,57610,169,83.85714,57.66,0.6553,2.6919625,22435,,63992620.0,10675663,2026-07-19,"Our World in Data, compact.csv"
2022-03-14,3671293,554,432.14285,57625,15,79.85714,57.66,0.6773,2.430922,22312,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-15,3671676,383,475.42856,57625,0,79.0,57.49,0.6816,2.2763798,22249,,64660228.0,11224502,2026-07-19,"Our World in Data, compact.csv"
2022-03-16,3672063,387,530.7143,57735,110,79.0,57.49,0.7848,2.2285714,22277,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-17,3672661,598,531.5714,57880,145,88.85714,57.49,0.7878,2.2086453,22277,70173140.0,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-18,3673192,531,524.2857,57880,0,88.85714,57.49,0.7743,2.2084632,22091,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-19,3673709,517,504.85715,58023,143,83.14286,57.49,0.7662,2.2238998,21840,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-20,3674279,570,505.7143,58263,240,93.28571,57.49,0.77,2.264423,21762,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-21,3674693,414,485.7143,58276,13,93.0,57.34,0.7633,2.3075528,21696,,65248130.0,11743345,2026-07-19,"Our World in Data, compact.csv"
2022-03-22,3674977,284,471.57144,58281,5,93.71429,57.34,0.7625,2.3153188,21521,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-23,3675379,402,473.7143,58563,282,118.28571,57.34,0.7495,2.291304,21394,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-24,3675821,442,451.42856,58771,208,127.28571,57.27,0.7537,2.251535,21417,,65528820.0,11743345,2026-07-19,"Our World in Data, compact.csv"
2022-03-25,3676228,407,433.7143,58771,0,127.28571,57.27,0.7511,2.201104,21468,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-26,3676661,433,421.7143,58884,113,123.0,57.27,0.7495,2.1490376,21658,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-27,3676989,328,387.14285,59015,131,107.42857,57.27,0.7353,2.0704443,21827,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-28,3677370,381,382.42856,59030,15,107.71429,57.27,0.7855,2.0031574,21634,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-29,3677612,242,376.42856,59038,8,108.14286,57.2,0.7884,1.9390874,21600,,65804988.0,11954585,2026-07-19,"Our World in Data, compact.csv"
2022-03-30,3677793,181,344.85715,59125,87,80.28571,57.2,0.7834,1.8512285,21564,,,,2026-07-19,"Our World in Data, compact.csv"
2022-03-31,3677793,0,281.7143,59249,124,68.28571,57.15,0.8069,1.7386583,21345,,65992980.0,12075001,2026-07-19,"Our World in Data, compact.csv"
2022-04-01,3678141,348,273.2857,59324,75,79.0,26.73,0.8462,1.6350915,21098,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-02,3678509,368,264.0,59324,0,62.857143,26.73,0.8954,1.5369045,20955,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-03,3679175,666,312.2857,59343,19,46.857143,26.73,0.9432,1.4981571,20785,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-04,3679443,268,296.14285,59365,22,47.857143,26.7,0.824,1.4493732,20764,,66230304.0,12208931,2026-07-19,"Our World in Data, compact.csv"
2022-04-05,3679665,222,293.2857,59370,5,47.42857,26.68,0.8034,1.4024374,20739,,66341256.0,12264402,2026-07-19,"Our World in Data, compact.csv"
2022-04-06,3679923,258,304.2857,59422,52,42.42857,26.68,0.778,1.3877009,20339,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-07,3680191,268,342.57144,59591,169,48.857143,26.66,0.7794,1.4428508,20082,,66522664.0,12382712,2026-07-19,"Our World in Data, compact.csv"
2022-04-08,3680476,285,333.57144,59591,0,38.142857,26.66,0.7874,1.4964768,19966,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-09,3680774,298,323.57144,59730,139,58.0,26.66,0.8009,1.5492393,19861,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-10,3681046,272,267.2857,59769,39,60.857143,26.66,0.8074,1.5278202,19762,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-11,3681316,270,267.57144,59777,8,58.857143,26.64,0.8497,1.5181845,19692,,66652616.0,12477480,2026-07-19,"Our World in Data, compact.csv"
2022-04-12,3681516,200,264.42856,59778,1,58.285713,26.64,0.85,1.5119078,19298,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-13,3681742,226,259.85715,59891,113,67.0,26.64,0.8283,1.4929396,19061,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-14,3682013,271,260.2857,59932,41,48.714287,26.64,0.8385,1.4495448,18564,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-15,3682280,267,257.7143,59932,0,48.714287,26.64,0.8123,1.4237709,17293,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-16,3682499,219,246.42857,59964,32,33.42857,31.02,0.7781,1.4030015,16608,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-17,3682693,194,235.28572,59969,5,28.571428,31.02,0.7708,1.4147617,16398,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-18,3682861,168,220.71428,59976,7,28.428572,30.99,0.8161,1.4110177,16563,,66979870.0,12687684,2026-07-19,"Our World in Data, compact.csv"
2022-04-19,3683016,155,214.28572,59982,6,29.142857,30.97,0.8867,1.3908788,17432,,67100670.0,12736958,2026-07-19,"Our World in Data, compact.csv"
2022-04-20,3683374,358,233.14285,59990,8,14.142858,30.97,0.944,1.3806033,18054,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-21,3683503,129,212.85715,60056,66,17.714285,30.97,0.8562,1.3437091,18609,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-22,3683728,225,206.85715,60056,0,17.714285,30.97,0.8452,1.277766,20109,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-23,3683930,202,204.42857,60179,123,30.714285,30.97,0.8348,1.2050017,20979,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-24,3684130,200,205.28572,60182,3,30.428572,30.97,0.8462,1.1380767,21243,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-25,3684341,211,211.42857,60194,12,31.142857,30.97,0.8792,1.0909988,21079,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-26,3684462,121,206.57143,60195,1,30.428572,30.92,0.8807,1.0583166,20647,,67640430.0,13043715,2026-07-19,"Our World in Data, compact.csv"
2022-04-27,3684654,192,182.85715,60215,20,32.142857,30.92,0.8907,1.0017681,20419,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-28,3684841,187,191.14285,60267,52,30.142857,30.9,0.9063,0.9720849,20420,,67792216.0,13149301,2026-07-19,"Our World in Data, compact.csv"
2022-04-29,3685023,182,185.0,60267,0,30.142857,30.9,0.9122,0.95524377,20312,,,,2026-07-19,"Our World in Data, compact.csv"
2022-04-30,3685256,233,189.42857,60341,74,23.142857,30.9,0.953,0.9504632,20131,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-01,3685507,251,196.71428,60397,56,30.714285,30.9,0.9663,0.9473867,20820,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-02,3685693,186,193.14285,60410,13,30.857143,30.89,0.9336,0.93682635,20788,,67911464.0,13231643,2026-07-19,"Our World in Data, compact.csv"
2022-05-03,3685826,133,194.85715,60412,2,31.0,30.89,0.903,0.9317115,20199,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-04,3685984,158,190.0,60439,27,32.0,30.89,0.8657,0.9407193,19821,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-05,3686152,168,187.28572,60439,0,24.571428,30.89,0.8378,0.9440409,19523,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-06,3686302,150,182.71428,60439,0,24.571428,30.89,0.8114,0.949558,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-07,3686475,173,174.14285,60439,0,14.0,30.89,0.8232,0.9444,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-08,3686624,149,159.57143,60439,0,6.0,30.89,0.8416,0.927875,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-09,3686802,178,158.42857,60439,0,4.142857,30.89,0.8909,0.9127481,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-10,3686928,126,157.42857,60439,0,3.857143,30.89,0.8935,0.8917961,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-11,3687037,109,150.42857,60439,0,0.0,30.83,0.8757,0.8665205,19245,,68526136.0,13519545,2026-07-19,"Our World in Data, compact.csv"
2022-05-12,3687176,139,146.28572,60452,13,1.8571428,30.83,0.9007,0.83806556,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-13,3687355,179,150.42857,60452,0,1.8571428,30.83,0.9568,0.8140996,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-14,3687526,171,150.14285,60452,0,1.8571428,30.83,1.0004,0.7962842,19245,,,,2026-07-19,"Our World in Data, compact.csv"
2022-05-15,3687729,203,157.85715,60452,0,1.8571428,30.83,1.0611,0.7950117,19245,,,,2026-07-19,"Our World in Data, compact.csv"
